Name,Slot,Damage,Armor,Spirit,Stamina,Worth,Desc
Stone Tomahawk,main hand,0,0,0,0,0,Nothing
Striking Hatchet,main hand,0,0,0,0,0,Nothing
Tomahawk,main hand,0,0,0,0,0,Nothing
Trogg Hand Axe,main hand,0,0,0,0,0,Nothing
Worn Axe,main hand,0,0,0,0,0,Nothing
Gouging Pick,main hand,0,0,0,0,0,Nothing
Heavy Flint Axe,main hand,0,0,0,0,0,Nothing
Jagged Axe,main hand,0,0,0,0,0,Nothing
Keen Axe,main hand,0,0,0,0,0,Nothing
Meat Cleaver,main hand,0,0,0,0,0,Nothing
Rusty Hatchet,main hand,0,0,0,0,0,Nothing
Unbalanced Axe,main hand,0,0,0,0,0,Nothing
Worn Hatchet,main hand,0,0,0,0,0,Nothing
Anubisath Warhammer,main hand,0,0,0,0,0,Nothing
Ardent Custodian,main hand,0,0,0,0,0,Nothing
Aurastone Hammer,main hand,0,0,0,0,0,Nothing
Blessed Qiraji War Hammer,main hand,0,0,0,0,0,Nothing
Ebon Hand,main hand,0,0,0,0,0,Nothing
Empyrean Demolisher,main hand,0,0,0,0,0,Nothing
Gavel of Infinite Wisdom,main hand,0,0,0,0,0,Nothing
Grand Marshals Punisher,main hand,0,0,0,0,0,Nothing
Grand Marshals Warhammer,main hand,0,0,0,0,0,Nothing
Hammer of Bestial Fury,main hand,0,0,0,0,0,Nothing
Hammer of Expertise,main hand,0,0,0,0,0,Nothing
Hammer of the Gathering Storm,main hand,0,0,0,0,0,Nothing
Hammer of the Northern Wind,main hand,0,0,0,0,0,Nothing
Hammer of the Twisting Nether,main hand,0,0,0,0,0,Nothing
Hand of Edward the Odd,main hand,0,0,0,0,0,Nothing
High Warlords Battle Mace,main hand,0,0,0,0,0,Nothing
High Warlords Bludgeon,main hand,0,0,0,0,0,Nothing
Ironfoe,main hand,0,0,0,0,0,Nothing
Jindos Hexxer,main hand,0,0,0,0,0,Nothing
Lokamir il Romathis,main hand,0,0,0,0,0,Nothing
Mace of Unending Life,main hand,0,0,0,0,0,Nothing
Misplaced Servo Arm,main hand,0,0,0,0,0,Nothing
Persuader,main hand,0,0,0,0,0,Nothing
Sand Polished Hammer,main hand,0,0,0,0,0,Nothing
Scepter of the False Prophet,main hand,0,0,0,0,0,Nothing
Spineshatter,main hand,0,0,0,0,0,Nothing
Stinger of Ayamiss,main hand,0,0,0,0,0,Nothing
The Castigator,main hand,0,0,0,0,0,Nothing
The End of Dreams,main hand,0,0,0,0,0,Nothing
The Widows Embrace,main hand,0,0,0,0,0,Nothing
Baron Charrs Sceptre,main hand,0,0,0,0,0,Nothing
Bashguuder,main hand,0,0,0,0,0,Nothing
Beazels Basher,main hand,0,0,0,0,0,Nothing
Bludstone Hammer,main hand,0,0,0,0,0,Nothing
Bonechill Hammer,main hand,0,0,0,0,0,Nothing
Bonesnapper,main hand,0,0,0,0,0,Nothing
Changuk Smasher,main hand,0,0,0,0,0,Nothing
Cold Forged Hammer,main hand,0,0,0,0,0,Nothing
Crested Scepter,main hand,0,0,0,0,0,Nothing
Deadwood Sledge,main hand,0,0,0,0,0,Nothing
Death Speaker Scepter,main hand,0,0,0,0,0,Nothing
Diamond Hammer,main hand,0,0,0,0,0,Nothing
Dreamslayer,main hand,0,0,0,0,0,Nothing
Ebony Boneclub,main hand,0,0,0,0,0,Nothing
Energetic Rod,main hand,0,0,0,0,0,Nothing
Excavators Brand,main hand,0,0,0,0,0,Nothing
Face Smasher,main hand,0,0,0,0,0,Nothing
Fight Club,main hand,0,0,0,0,0,Nothing
Fist of Stone,main hand,0,0,0,0,0,Nothing
Grileks Grinder,main hand,0,0,0,0,0,Nothing
Hammer of Revitalization,main hand,0,0,0,0,0,Nothing
Hammer of the Vesper,main hand,0,0,0,0,0,Nothing
Hand of Righteousness,main hand,0,0,0,0,0,Nothing
Hardened Steel Warhammer,main hand,0,0,0,0,0,Nothing
Heavens Light,main hand,0,0,0,0,0,Nothing
Hurleys Tankard,main hand,0,0,0,0,0,Nothing
Ironspines Fist,main hand,0,0,0,0,0,Nothing
Looming Gavel,main hand,0,0,0,0,0,Nothing
Mass of McGowan,main hand,0,0,0,0,0,Nothing
Mastersmiths Hammer,main hand,0,0,0,0,0,Nothing
Masterwork Stormhammer,main hand,0,0,0,0,0,Nothing
Midnight Mace,main hand,0,0,0,0,0,Nothing
Might of Hakkar,main hand,0,0,0,0,0,Nothing
Mug O Hurt,main hand,0,0,0,0,0,Nothing
Oscillating Power Hammer,main hand,0,0,0,0,0,Nothing
Royal Diplomatic Scepter,main hand,0,0,0,0,0,Nothing
Rubidium Hammer,main hand,0,0,0,0,0,Nothing
Scepter of the Unholy,main hand,0,0,0,0,0,Nothing
Sceptre of Smiting,main hand,0,0,0,0,0,Nothing
Serenity,main hand,0,0,0,0,0,Nothing
Simones Cultivating Hammer,main hand,0,0,0,0,0,Nothing
Skeletal Club,main hand,0,0,0,0,0,Nothing
Stinging Viper,main hand,0,0,0,0,0,Nothing
Stonevault Bonebreaker,main hand,0,0,0,0,0,Nothing
Stormstrike Hammer,main hand,0,0,0,0,0,Nothing
The Cruel Hand of Timmy,main hand,0,0,0,0,0,Nothing
The Hammer of Grace,main hand,0,0,0,0,0,Nothing
The Hand of Antusul,main hand,0,0,0,0,0,Nothing
The Jaw Breaker,main hand,0,0,0,0,0,Nothing
The Shatterer,main hand,0,0,0,0,0,Nothing
Timeworn Mace,main hand,0,0,0,0,0,Nothing
Venomspitter,main hand,0,0,0,0,0,Nothing
Viking Warhammer,main hand,0,0,0,0,0,Nothing
Wirts Third Leg,main hand,0,0,0,0,0,Nothing
Zulian Scepter of Rites,main hand,0,0,0,0,0,Nothing
Barbed Club,main hand,0,0,0,0,0,Nothing
Barons Scepter,main hand,0,0,0,0,0,Nothing
Battlesmasher,main hand,0,0,0,0,0,Nothing
Beastsmasher,main hand,0,0,0,0,0,Nothing
Belgroms Hammer,main hand,0,0,0,0,0,Nothing
Big Black Mace,main hand,0,0,0,0,0,Nothing
Black Water Hammer,main hand,0,0,0,0,0,Nothing
Blackrock Mace,main hand,0,0,0,0,0,Nothing
Blesswind Hammer,main hand,0,0,0,0,0,Nothing
Block Mallet,main hand,0,0,0,0,0,Nothing
Bonegrinding Pestle,main hand,0,0,0,0,0,Nothing
Bookmakers Scepter,main hand,0,0,0,0,0,Nothing
Bruiser Club,main hand,0,0,0,0,0,Nothing
Compact Hammer,main hand,0,0,0,0,0,Nothing
Cookies Tenderizer,main hand,0,0,0,0,0,Nothing
Cranial Thumper,main hand,0,0,0,0,0,Nothing
Diamond-Tip Bludgeon,main hand,0,0,0,0,0,Nothing
Driftwood Club,main hand,0,0,0,0,0,Nothing
Elunite Hammer,main hand,0,0,0,0,0,Nothing
Engineers Hammer,main hand,0,0,0,0,0,Nothing
Fist of the Damned,main hand,0,0,0,0,0,Nothing
Fist of the Peoples Militia,main hand,0,0,0,0,0,Nothing
Frostmane Scepter,main hand,0,0,0,0,0,Nothing
Furbolg Medicine Totem,main hand,0,0,0,0,0,Nothing
Galganns Firehammer,main hand,0,0,0,0,0,Nothing
Giant Club,main hand,0,0,0,0,0,Nothing
Gnoll Punisher,main hand,0,0,0,0,0,Nothing
Gnoll Skull Basher,main hand,0,0,0,0,0,Nothing
Goblin Nutcracker,main hand,0,0,0,0,0,Nothing
Grave Scepter,main hand,0,0,0,0,0,Nothing
Gryphon Riders Stormhammer,main hand,0,0,0,0,0,Nothing
Haggards Hammer,main hand,0,0,0,0,0,Nothing
Hammer of Orgrimmar,main hand,0,0,0,0,0,Nothing
Hardwood Cudgel,main hand,0,0,0,0,0,Nothing
Heavy Bronze Mace,main hand,0,0,0,0,0,Nothing
Heirloom Hammer,main hand,0,0,0,0,0,Nothing
Iridescent Hammer,main hand,0,0,0,0,0,Nothing
Jagged Star,main hand,0,0,0,0,0,Nothing
Kovorks Rattle,main hand,0,0,0,0,0,Nothing
Leaden Mace,main hand,0,0,0,0,0,Nothing
Mighty Iron Hammer,main hand,0,0,0,0,0,Nothing
Mogrosh Masher,main hand,0,0,0,0,0,Nothing
Murphstar,main hand,0,0,0,0,0,Nothing
Petrified Shinbone,main hand,0,0,0,0,0,Nothing
Priests Mace,main hand,0,0,0,0,0,Nothing
Rockhide Strongfish,main hand,0,0,0,0,0,Nothing
Runed Mithril Hammer,main hand,0,0,0,0,0,Nothing
Ryedols Hammer,main hand,0,0,0,0,0,Nothing
Sequoia Hammer,main hand,0,0,0,0,0,Nothing
Sergeants Warhammer,main hand,0,0,0,0,0,Nothing
Shadowhide Mace,main hand,0,0,0,0,0,Nothing
Skorns Hammer,main hand,0,0,0,0,0,Nothing
Skullbreaker,main hand,0,0,0,0,0,Nothing
Skullcrusher Mace,main hand,0,0,0,0,0,Nothing
Skullstone Hammer,main hand,0,0,0,0,0,Nothing
Smashing Star,main hand,0,0,0,0,0,Nothing
Spirit of the Faerie Dragon,main hand,0,0,0,0,0,Nothing
Staunch Hammer,main hand,0,0,0,0,0,Nothing
Steelscale Crushfish,main hand,0,0,0,0,0,Nothing
Stinging Mace,main hand,0,0,0,0,0,Nothing
Stonesplinter Mace,main hand,0,0,0,0,0,Nothing
Stout Battlehammer,main hand,0,0,0,0,0,Nothing
Swiftstrike Cudgel,main hand,0,0,0,0,0,Nothing
Thornroot Club,main hand,0,0,0,0,0,Nothing
Thungrims Mace,main hand,0,0,0,0,0,Nothing
Umbral Mace,main hand,0,0,0,0,0,Nothing
Volcanic Hammer,main hand,0,0,0,0,0,Nothing
Weighted Sap,main hand,0,0,0,0,0,Nothing
Wicked Blackjack,main hand,0,0,0,0,0,Nothing
Wicked Spiked Mace,main hand,0,0,0,0,0,Nothing
Windstorm Hammer,main hand,0,0,0,0,0,Nothing
Anvilmar Hammer,main hand,0,0,0,0,0,Nothing
Billy Club,main hand,0,0,0,0,0,Nothing
Broken Wine Bottle,main hand,0,0,0,0,0,Nothing
Bronze Mace,main hand,0,0,0,0,0,Nothing
Club,main hand,0,0,0,0,0,Nothing
Copper Mace,main hand,0,0,0,0,0,Nothing
Cudgel,main hand,0,0,0,0,0,Nothing
Deadman Club,main hand,0,0,0,0,0,Nothing
Flail,main hand,0,0,0,0,0,Nothing
Flanged Mace,main hand,0,0,0,0,0,Nothing
Forsaken Maul,main hand,0,0,0,0,0,Nothing
Frostmane Club,main hand,0,0,0,0,0,Nothing
Hammer,main hand,0,0,0,0,0,Nothing
Kobold Mining Mallet,main hand,0,0,0,0,0,Nothing
Last Months Mutton,main hand,0,0,0,0,0,Nothing
Last Years Mutton,main hand,0,0,0,0,0,Nothing
Mace,main hand,0,0,0,0,0,Nothing
Militia Hammer,main hand,0,0,0,0,0,Nothing
Morning Star,main hand,0,0,0,0,0,Nothing
Primitive Club,main hand,0,0,0,0,0,Nothing
Putrid Wooden Hammer,main hand,0,0,0,0,0,Nothing
Rock Mace,main hand,0,0,0,0,0,Nothing
Small Wooden Hammer,main hand,0,0,0,0,0,Nothing
Solid Metal Club,main hand,0,0,0,0,0,Nothing
Spiked Wooden Plank,main hand,0,0,0,0,0,Nothing
Stone Gnoll Hammer,main hand,0,0,0,0,0,Nothing
Studded Blackjack,main hand,0,0,0,0,0,Nothing
Thistlewood Maul,main hand,0,0,0,0,0,Nothing
Trogg Club,main hand,0,0,0,0,0,Nothing
Truncheon,main hand,0,0,0,0,0,Nothing
Worn Mace,main hand,0,0,0,0,0,Nothing
Bludgeoning Cudgel,main hand,0,0,0,0,0,Nothing
Blunting Mace,main hand,0,0,0,0,0,Nothing
Bulky Bludgeon,main hand,0,0,0,0,0,Nothing
Carpenters Mallet,main hand,0,0,0,0,0,Nothing
Clout Mace,main hand,0,0,0,0,0,Nothing
Heavy Hammer,main hand,0,0,0,0,0,Nothing
Large Bear Bone,main hand,0,0,0,0,0,Nothing
Noborus Cudgel,main hand,0,0,0,0,0,Nothing
Ornamental Mace,main hand,0,0,0,0,0,Nothing
Stone Club,main hand,0,0,0,0,0,Nothing
Barb of the Sand Reaver,main hand,0,0,0,0,0,Nothing
Blackfury,main hand,0,0,0,0,0,Nothing
Grand Marshals Glaive,main hand,0,0,0,0,0,Nothing
Halberd of Smiting,main hand,0,0,0,0,0,Nothing
High Warlords Pig Sticker,main hand,0,0,0,0,0,Nothing
Shadowstrike,main hand,0,0,0,0,0,Nothing
The Eye of Nerub,main hand,0,0,0,0,0,Nothing
Thunderstrike,main hand,0,0,0,0,0,Nothing
Blackhand Doomsaw,main hand,0,0,0,0,0,Nothing
Blight,main hand,0,0,0,0,0,Nothing
Bloodpike,main hand,0,0,0,0,0,Nothing
Bonechewer,main hand,0,0,0,0,0,Nothing
Chillpike,main hand,0,0,0,0,0,Nothing
Diabolic Skiver,main hand,0,0,0,0,0,Nothing
Eyegouger,main hand,0,0,0,0,0,Nothing
Flame Wrath,main hand,0,0,0,0,0,Nothing
Frenzied Striker,main hand,0,0,0,0,0,Nothing
Gargoyles Bite,main hand,0,0,0,0,0,Nothing
Grim Reaper,main hand,0,0,0,0,0,Nothing
Grimloks Charge,main hand,0,0,0,0,0,Nothing
Headspike,main hand,0,0,0,0,0,Nothing
Hunting Spear,main hand,0,0,0,0,0,Nothing
Huntsmans Harpoon,main hand,0,0,0,0,0,Nothing
Ice Barbed Spear,main hand,0,0,0,0,0,Nothing
Khoos Point,main hand,0,0,0,0,0,Nothing
Monstrous Glaive,main hand,0,0,0,0,0,Nothing
Peacemaker,main hand,0,0,0,0,0,Nothing
Pitchfork of Madness,main hand,0,0,0,0,0,Nothing
Poison-tipped Bone Spear,main hand,0,0,0,0,0,Nothing
Ruthless Shiv,main hand,0,0,0,0,0,Nothing
Smoldering Claw,main hand,0,0,0,0,0,Nothing
Stonecutting Glaive,main hand,0,0,0,0,0,Nothing
Stoneraven,main hand,0,0,0,0,0,Nothing
The Needler,main hand,0,0,0,0,0,Nothing
Tigules Harpoon,main hand,0,0,0,0,0,Nothing
Armor Piercer,main hand,0,0,0,0,0,Nothing
Headhunting Spear,main hand,0,0,0,0,0,Nothing
Impaling Harpoon,main hand,0,0,0,0,0,Nothing
Pearl-encrusted Spear,main hand,0,0,0,0,0,Nothing
White Bone Spear,main hand,0,0,0,0,0,Nothing
Heavy Spear,main hand,0,0,0,0,0,Nothing
Short Spear,main hand,0,0,0,0,0,Nothing
Pitchfork,main hand,0,0,0,0,0,Nothing
Alexs Test Beatdown Staff,main hand,0,0,0,0,0,Nothing
Amberseal Keeper,main hand,0,0,0,0,0,Nothing
Anathema,main hand,0,0,0,0,0,Nothing
Benediction,main hand,0,0,0,0,0,Nothing
Blessed Qiraji Acolyte Staff,main hand,0,0,0,0,0,Nothing
Blessed Qiraji Augur Staff,main hand,0,0,0,0,0,Nothing
Brimstone Staff,main hand,0,0,0,0,0,Nothing
Elemental Mage Staff,main hand,0,0,0,0,0,Nothing
Glowing Brightwood Staff,main hand,0,0,0,0,0,Nothing
Grand Marshals Stave,main hand,0,0,0,0,0,Nothing
Headmasters Charge,main hand,0,0,0,0,0,Nothing
High Warlords War Staff,main hand,0,0,0,0,0,Nothing
Ironbark Staff,main hand,0,0,0,0,0,Nothing
Jindos Judgement,main hand,0,0,0,0,0,Nothing
Nat Pagles Fish Terminator,main hand,0,0,0,0,0,Nothing
Shadow Wing Focus Staff,main hand,0,0,0,0,0,Nothing
Soulseeker,main hand,0,0,0,0,0,Nothing
Spire of Twilight,main hand,0,0,0,0,0,Nothing
Staff of Dominance,main hand,0,0,0,0,0,Nothing
Staff of Jordan,main hand,0,0,0,0,0,Nothing
Staff of Rampant Growth,main hand,0,0,0,0,0,Nothing
Staff of the Qiraji Prophets,main hand,0,0,0,0,0,Nothing
Staff of the Ruins,main hand,0,0,0,0,0,Nothing
Staff of the Shadow Flame,main hand,0,0,0,0,0,Nothing
Warden Staff,main hand,0,0,0,0,0,Nothing
Will of Arlokk,main hand,0,0,0,0,0,Nothing
Advisors Gnarled Staff,main hand,0,0,0,0,0,Nothing
Amethyst War Staff,main hand,0,0,0,0,0,Nothing
Argent Crusader,main hand,0,0,0,0,0,Nothing
Black Duskwood Staff,main hand,0,0,0,0,0,Nothing
Bludgeon of the Grinning Dog,main hand,0,0,0,0,0,Nothing
Celestial Stave,main hand,0,0,0,0,0,Nothing
Crackling Staff,main hand,0,0,0,0,0,Nothing
Crescent Staff,main hand,0,0,0,0,0,Nothing
Dancing Sliver,main hand,0,0,0,0,0,Nothing
Emberstone Staff,main hand,0,0,0,0,0,Nothing
Gnarled Ash Staff,main hand,0,0,0,0,0,Nothing
Guiding Stave of Wisdom,main hand,0,0,0,0,0,Nothing
Hydrocane,main hand,0,0,0,0,0,Nothing
Illusionary Rod,main hand,0,0,0,0,0,Nothing
Ironshod Bludgeon,main hand,0,0,0,0,0,Nothing
Kindling Stave,main hand,0,0,0,0,0,Nothing
Living Root,main hand,0,0,0,0,0,Nothing
Lokseys Training Stick,main hand,0,0,0,0,0,Nothing
Lord Valthalaks Staff of Command,main hand,0,0,0,0,0,Nothing
Lorekeepers Staff,main hand,0,0,0,0,0,Nothing
Moonshadow Stave,main hand,0,0,0,0,0,Nothing
Odos Ley Staff,main hand,0,0,0,0,0,Nothing
Queldorai Channeling Rod,main hand,0,0,0,0,0,Nothing
Redemption,main hand,0,0,0,0,0,Nothing
Resurgence Rod,main hand,0,0,0,0,0,Nothing
Rod of the Ogre Magi,main hand,0,0,0,0,0,Nothing
Rod of the Sleepwalker,main hand,0,0,0,0,0,Nothing
Slavedrivers Cane,main hand,0,0,0,0,0,Nothing
Soul Harvester,main hand,0,0,0,0,0,Nothing
Soulkeeper,main hand,0,0,0,0,0,Nothing
Spire of Hakkar,main hand,0,0,0,0,0,Nothing
Spire of the Stoneshaper,main hand,0,0,0,0,0,Nothing
Staff of Balzaphon,main hand,0,0,0,0,0,Nothing
Staff of Hale Magefire,main hand,0,0,0,0,0,Nothing
Staff of Metanoia,main hand,0,0,0,0,0,Nothing
Staff of the Blessed Seer,main hand,0,0,0,0,0,Nothing
Staff of the Friar,main hand,0,0,0,0,0,Nothing
Staff of the Shade,main hand,0,0,0,0,0,Nothing
Staff of Westfall,main hand,0,0,0,0,0,Nothing
Tanglewood Staff,main hand,0,0,0,0,0,Nothing
The Chiefs Enforcer,main hand,0,0,0,0,0,Nothing
Trindlehaven Staff,main hand,0,0,0,0,0,Nothing
Twisted Chanters Staff,main hand,0,0,0,0,0,Nothing
Whiteout Staff,main hand,0,0,0,0,0,Nothing
Wildstaff,main hand,0,0,0,0,0,Nothing
Wind Spirit Staff,main hand,0,0,0,0,0,Nothing
Windweaver Staff,main hand,0,0,0,0,0,Nothing
Witch Doctors Cane,main hand,0,0,0,0,0,Nothing
Witching Stave,main hand,0,0,0,0,0,Nothing
Zulian Ceremonial Staff,main hand,0,0,0,0,0,Nothing
Zumrahs Vexing Cane,main hand,0,0,0,0,0,Nothing
Acrobatic Staff,main hand,0,0,0,0,0,Nothing
Arcane Staff,main hand,0,0,0,0,0,Nothing
Balanced Fighting Stick,main hand,0,0,0,0,0,Nothing
Big Stick,main hand,0,0,0,0,0,Nothing
Bloodscalp Channeling Staff,main hand,0,0,0,0,0,Nothing
Cauldron Stirrer,main hand,0,0,0,0,0,Nothing
Ceranium Rod,main hand,0,0,0,0,0,Nothing
Channelers Staff,main hand,0,0,0,0,0,Nothing
Clear Crystal Rod,main hand,0,0,0,0,0,Nothing
Corrupted Blackwood Staff,main hand,0,0,0,0,0,Nothing
Cryptbone Staff,main hand,0,0,0,0,0,Nothing
Darkwood Staff,main hand,0,0,0,0,0,Nothing
Defias Mage Staff,main hand,0,0,0,0,0,Nothing
Diviner Long Staff,main hand,0,0,0,0,0,Nothing
Dwarven Magestaff,main hand,0,0,0,0,0,Nothing
Enchanted Azsharite Felbane Staff,main hand,0,0,0,0,0,Nothing
Foamspittle Staff,main hand,0,0,0,0,0,Nothing
Gnarled Hermits Staff,main hand,0,0,0,0,0,Nothing
Gritroot Staff,main hand,0,0,0,0,0,Nothing
Hardened Root Staff,main hand,0,0,0,0,0,Nothing
Icicle Rod,main hand,0,0,0,0,0,Nothing
Kams Walking Stick,main hand,0,0,0,0,0,Nothing
Lesser Staff of the Spire,main hand,0,0,0,0,0,Nothing
Ley Staff,main hand,0,0,0,0,0,Nothing
Magician Staff,main hand,0,0,0,0,0,Nothing
Magus Long Staff,main hand,0,0,0,0,0,Nothing
Medicine Staff,main hand,0,0,0,0,0,Nothing
Monks Staff,main hand,0,0,0,0,0,Nothing
Nightbane Staff,main hand,0,0,0,0,0,Nothing
Nimboyas Mystical Staff,main hand,0,0,0,0,0,Nothing
Oakthrush Staff,main hand,0,0,0,0,0,Nothing
Ogremage Staff,main hand,0,0,0,0,0,Nothing
Polished Walking Staff,main hand,0,0,0,0,0,Nothing
Riverpaw Mystic Staff,main hand,0,0,0,0,0,Nothing
Riverside Staff,main hand,0,0,0,0,0,Nothing
Sanctimonial Rod,main hand,0,0,0,0,0,Nothing
Sarahs Guide,main hand,0,0,0,0,0,Nothing
Solstice Staff,main hand,0,0,0,0,0,Nothing
Spellforce Rod,main hand,0,0,0,0,0,Nothing
Spellshifter Rod,main hand,0,0,0,0,0,Nothing
Spiritchaser Staff,main hand,0,0,0,0,0,Nothing
Staff of Conjuring,main hand,0,0,0,0,0,Nothing
Staff of DarOrahil,main hand,0,0,0,0,0,Nothing
Staff of Horrors,main hand,0,0,0,0,0,Nothing
Staff of Lore,main hand,0,0,0,0,0,Nothing
Staff of Nobles,main hand,0,0,0,0,0,Nothing
Staff of NohOrahil,main hand,0,0,0,0,0,Nothing
Staff of Orgrimmar,main hand,0,0,0,0,0,Nothing
Staff of Protection,main hand,0,0,0,0,0,Nothing
Staff of Soranruk,main hand,0,0,0,0,0,Nothing
Staff of the Purifier,main hand,0,0,0,0,0,Nothing
Stoneflower Staff,main hand,0,0,0,0,0,Nothing
Strength of the Treant,main hand,0,0,0,0,0,Nothing
Sturdy Quarterstaff,main hand,0,0,0,0,0,Nothing
Thaumaturgist Staff,main hand,0,0,0,0,0,Nothing
Wind Rider Staff,main hand,0,0,0,0,0,Nothing
Battle Staff,main hand,0,0,0,0,0,Nothing
Bent Staff,main hand,0,0,0,0,0,Nothing
Blemished Wooden Staff,main hand,0,0,0,0,0,Nothing
Crooked Staff,main hand,0,0,0,0,0,Nothing
Dreamwatcher Staff,main hand,0,0,0,0,0,Nothing
Driftwood Branch,main hand,0,0,0,0,0,Nothing
Elders Cane,main hand,0,0,0,0,0,Nothing
Executor Staff,main hand,0,0,0,0,0,Nothing
Farmers Broom,main hand,0,0,0,0,0,Nothing
Frostbit Staff,main hand,0,0,0,0,0,Nothing
Frostmane Staff,main hand,0,0,0,0,0,Nothing
Gnarled Short Staff,main hand,0,0,0,0,0,Nothing
Gnarled Staff,main hand,0,0,0,0,0,Nothing
Handcrafted Staff,main hand,0,0,0,0,0,Nothing
Long Bo Staff,main hand,0,0,0,0,0,Nothing
Long Staff,main hand,0,0,0,0,0,Nothing
Militia Quarterstaff,main hand,0,0,0,0,0,Nothing
Primitive Walking Stick,main hand,0,0,0,0,0,Nothing
Quarter Staff,main hand,0,0,0,0,0,Nothing
Short Staff,main hand,0,0,0,0,0,Nothing
Smooth Walking Staff,main hand,0,0,0,0,0,Nothing
Thistlewood Staff,main hand,0,0,0,0,0,Nothing
Vile Fin Oracle Staff,main hand,0,0,0,0,0,Nothing
Walking Stick,main hand,0,0,0,0,0,Nothing
War Staff,main hand,0,0,0,0,0,Nothing
Cedar Walking Stick,main hand,0,0,0,0,0,Nothing
Chipped Quarterstaff,main hand,0,0,0,0,0,Nothing
Heavy War Staff,main hand,0,0,0,0,0,Nothing
Metal Stave,main hand,0,0,0,0,0,Nothing
Oaken War Staff,main hand,0,0,0,0,0,Nothing
Rough Wooden Staff,main hand,0,0,0,0,0,Nothing
Stout War Staff,main hand,0,0,0,0,0,Nothing
Withered Staff,main hand,0,0,0,0,0,Nothing
Brain Hacker,main hand,0,0,0,0,0,Nothing
Dark Edge of Insanity,main hand,0,0,0,0,0,Nothing
Draconic Avenger,main hand,0,0,0,0,0,Nothing
Drake Talon Cleaver,main hand,0,0,0,0,0,Nothing
Fiery War Axe,main hand,0,0,0,0,0,Nothing
Grand Marshals Sunderer,main hand,0,0,0,0,0,Nothing
High Warlords Battle Axe,main hand,0,0,0,0,0,Nothing
Kang the Decapitator,main hand,0,0,0,0,0,Nothing
Nightfall,main hand,0,0,0,0,0,Nothing
Severance,main hand,0,0,0,0,0,Nothing
Spinal Reaper,main hand,0,0,0,0,0,Nothing
Treants Bane,main hand,0,0,0,0,0,Nothing
Angerforges Battle Axe,main hand,0,0,0,0,0,Nothing
Arcanite Reaper,main hand,0,0,0,0,0,Nothing
Bloodspiller,main hand,0,0,0,0,0,Nothing
Boahns Fang,main hand,0,0,0,0,0,Nothing
Bonebiter,main hand,0,0,0,0,0,Nothing
Burning War Axe,main hand,0,0,0,0,0,Nothing
Corpsemaker,main hand,0,0,0,0,0,Nothing
Dark Iron Sunderer,main hand,0,0,0,0,0,Nothing
Dreadforge Retaliator,main hand,0,0,0,0,0,Nothing
Executioners Cleaver,main hand,0,0,0,0,0,Nothing
Gatorbite Axe,main hand,0,0,0,0,0,Nothing
Gravestone War Axe,main hand,0,0,0,0,0,Nothing
Grileks Carver,main hand,0,0,0,0,0,Nothing
Hellslayer Battle Axe,main hand,0,0,0,0,0,Nothing
Killmaim,main hand,0,0,0,0,0,Nothing
Lord Alexanders Battle Axe,main hand,0,0,0,0,0,Nothing
Malicious Axe,main hand,0,0,0,0,0,Nothing
Manslayer,main hand,0,0,0,0,0,Nothing
Night Reaver,main hand,0,0,0,0,0,Nothing
Obsidian Cleaver,main hand,0,0,0,0,0,Nothing
Pendulum of Doom,main hand,0,0,0,0,0,Nothing
Prospector Axe,main hand,0,0,0,0,0,Nothing
Ravager,main hand,0,0,0,0,0,Nothing
Supercharger Battle Axe,main hand,0,0,0,0,0,Nothing
Taskmaster Axe,main hand,0,0,0,0,0,Nothing
The Axe of Severing,main hand,0,0,0,0,0,Nothing
The Minotaur,main hand,0,0,0,0,0,Nothing
The Nicker,main hand,0,0,0,0,0,Nothing
Thermapluggs Left Arm,main hand,0,0,0,0,0,Nothing
Waveslicer,main hand,0,0,0,0,0,Nothing
Whirlwind Axe,main hand,0,0,0,0,0,Nothing
Zulian Stone Axe,main hand,0,0,0,0,0,Nothing
Arced War Axe,main hand,0,0,0,0,0,Nothing
Axe of Orgrimmar,main hand,0,0,0,0,0,Nothing
Barbarian War Axe,main hand,0,0,0,0,0,Nothing
Barbaric Battle Axe,main hand,0,0,0,0,0,Nothing
Battle Slayer,main hand,0,0,0,0,0,Nothing
Beastslayer,main hand,0,0,0,0,0,Nothing
Black Metal War Axe,main hand,0,0,0,0,0,Nothing
Blackrock Champions Axe,main hand,0,0,0,0,0,Nothing
Brashclaws Chopper,main hand,0,0,0,0,0,Nothing
Brutal War Axe,main hand,0,0,0,0,0,Nothing
Cold Iron Pick,main hand,0,0,0,0,0,Nothing
Colossal Great Axe,main hand,0,0,0,0,0,Nothing
Copper Battle Axe,main hand,0,0,0,0,0,Nothing
Death Striker,main hand,0,0,0,0,0,Nothing
Dwarven Charge,main hand,0,0,0,0,0,Nothing
Dwarven Tree Chopper,main hand,0,0,0,0,0,Nothing
Gigantic War Axe,main hand,0,0,0,0,0,Nothing
Grinning Axe,main hand,0,0,0,0,0,Nothing
Headchopper,main hand,0,0,0,0,0,Nothing
Heavy Ogre War Axe,main hand,0,0,0,0,0,Nothing
Huge Thorium Battleaxe,main hand,0,0,0,0,0,Nothing
Limb Cleaver,main hand,0,0,0,0,0,Nothing
Logsplitter,main hand,0,0,0,0,0,Nothing
Lumbering Ogre Axe,main hand,0,0,0,0,0,Nothing
